id,path,question,a,b,c,d,answer
train_2126.jpg,train/train_2126.jpg,이 화면에 나오는 만화 제목은 무엇인가요?,그남자그여자,나루토,소년탐정 김전일,슬램덩크,a
train_2127.jpg,train/train_2127.jpg,2026 서울 러닝 엑스포의 개최 기간은 언제인가요?,3월 14일 토요일부터 3월 16일 월요일까지,3월 13일 금요일부터 3월 15일 일요일까지,3월 15일 일요일부터 3월 17일 화요일까지,3월 10일 금요일부터 3월 12일 일요일까지,b
train_2128.jpg,train/train_2128.jpg,우리마트에서 오늘 할인하는 삼겹살의 가격은 얼마인가요?,"5,900원","2,480원","3,500원",900원,b
train_2129.jpg,train/train_2129.jpg,이 도넛 박스에 적힌 브랜드 이름은 무엇인가요?,배스킨라빈스,파리바게뜨,던킨 도넛,크리스피 크림,d
train_2132.jpg,train/train_2132.jpg,위너축구교실에서 취미반은 주 몇 회 수업이 진행되나요?,주 5회,주 7회,주 1회~3회,주 3회~5회,c
train_2133.jpg,train/train_2133.jpg,이 사진 속에서 '진입 금지' 표지판이 붙어 있는 곳은 어디인가요?,수하물 보관소 입구,화장실 입구,도착장 입구,출발장 입구,c
train_2134.jpg,train/train_2134.jpg,이 건물 입구에 적힌 상호명은 무엇인가요?,영스퀘어 구미점,구미영스퀘어,대구영스퀘어,구미중앙광장,b
train_2135.jpg,train/train_2135.jpg,'목요오픈기도회'는 어느 요일에 진행되나요?,매주 화요일,매주 금요일,매주 목요일,매주 월요일,c
train_2137.jpg,train/train_2137.jpg,이 건물 입구에 적힌 'KDB 꿈나무 어린이집'은 무엇을 의미하나요?,도서관 이름,카페 이름,어린이집 이름,병원 이름,c
train_2138.jpg,train/train_2138.jpg,이 건물에 있는 'FIT PLUS+ 헬스·PT'의 할인 이벤트에서 헬스 이용 가격은 얼마인가요?,"25,000원","20,000원","30,000원","15,000원",a
train_2139.jpg,train/train_2139.jpg,사진 속 노란색 용기 'ECO EARTH' 제품의 자외선 차단 지수(SPF)는 얼마인가요?,SPF100,SPF15,SPF50+,SPF30,c
train_2140.jpg,train/train_2140.jpg,이 건물에 적혀 있는 텍스트 중 올바른 내용을 고르세요.,평생교육원,음식점,병원,도서관,a
train_2141.jpg,train/train_2141.jpg,이 건물에 있는 은행의 주요 업무는 무엇인가요?,보험 상담,자산관리 전문은행,일반 은행 업무,외환 거래,b
train_2142.jpg,train/train_2142.jpg,사진에 보이는 '5번가' 간판에 그려진 여성은 어떤 소품을 들고 있나요?,책과 안경,커피잔과 신발,가방과 신발,꽃과 모자,c
train_2143.jpg,train/train_2143.jpg,이 가게 앞 칠판에 적힌 내용에 따르면 소금빵은 언제 다시 판매되나요?,내일 오전 9시에 다시 판매됩니다,오후 6시에 다시 판매됩니다,오전 11시에 다시 판매됩니다,PM 3:00시에 다시 판매됩니다,d
train_2144.jpg,train/train_2144.jpg,이 가게에서 '찐빵' 5개를 사면 얼마인가요?,5000원,6000원,3000원,4000원,d
train_2145.jpg,train/train_2145.jpg,이미지에 나온 약 중에서 'Ramipril'의 1.25mg 용량에 해당하는 알약의 색상은 무엇인가요?,분홍색과 흰색,노란색과 흰색,초록색과 흰색,파란색과 흰색,b
train_2149.jpg,train/train_2149.jpg,이 가게에서 떡볶이 가격은 얼마인가요?,6000원,3500원,5000원,4000원,d
train_2150.jpg,train/train_2150.jpg,이 사진에 보이는 상점의 이름은 무엇인가요?,다이소,이마트,홈플러스,롯데마트,a
train_2151.jpg,train/train_2151.jpg,이 식당에서 전문으로 하는 음식은 무엇인가요?,냉면,비빔밥,찌개,석쇠구이,d
train_2152.jpg,train/train_2152.jpg,이 책 제목 중 영어로 적힌 것은 무엇인가요?,꿈이 자라는 우,서명,나의 성장 스토리,My Great Gift,d
train_2155.jpg,train/train_2155.jpg,이 곳에서 갈아탈 수 있는 노선 번호는 무엇인가요?,4,3,1,2,c
train_2156.jpg,train/train_2156.jpg,"다음 중 이미지에 보이는 제품의 가격이 6,500원인 것은 무엇인가요?",촉촉한 우리 찐밤,고구마 바,초콜릿 피칸 사블레,고구마 크림빵,c
train_2157.jpg,train/train_2157.jpg,사진 속 음식점 해해해에서 주로 판매하는 음식 종류가 아닌 것은 무엇인가요?,불고기,해물파전,해물탕,해물찜,a
train_2158.jpg,train/train_2158.jpg,아리랑 주간보호센터에서 제공하지 않는 서비스는 무엇인가요?,피부관리,전문간호제공,치매예방,뇌건강학습,a
train_2159.jpg,train/train_2159.jpg,사진 속의 안내판에 적힌 글자는 무엇인가요?,모바일 트랙 TEST BED,모바일 트랙 TEST ZONE,모바일 트랙 TEST ROOM,모바일 트랙 TEST LAB,a
train_2160.jpg,train/train_2160.jpg,이 선반에 적힌 문구 중 '서로 함께 성장하고 나아가기 위한 캠페인!' 다음에 나오는 문구는 무엇인가요?,함께하는 행복,SSAFY TOGETHER,건강한 사회,미래를 여는 힘,b
train_2161.jpg,train/train_2161.jpg,이 식당에서 직접 만드는 음식은 무엇인가요?,두부,김치,된장,고추장,a
train_2163.jpg,train/train_2163.jpg,이 사진에 보이는 건물 간판에 적힌 상호명은 무엇인가요?,GAME,AHIBA,EDION,HAPPY,c
train_2164.jpg,train/train_2164.jpg,"다음 중 가격이 1,500원인 상품은 무엇인가요?",생수,쌀과자,라면,오렌지 주스,d
train_2165.jpg,train/train_2165.jpg,"이 가게에서 커피맛집 메뉴 중 가격이 2,000원인 음료는 무엇인가요?",아메리카노,패션후르츠,카페라떼,자몽에이드,a
train_2166.jpg,train/train_2166.jpg,이 커피숍의 이름은 무엇인가요?,더베이커리 카페,카페모카,커피하우스,theventi COFFEE,d
train_2167.jpg,train/train_2167.jpg,이 건물에 입점해 있는 병원의 종류는 무엇인가요?,치과와 안과,내과와 정형외과,한의원과 내과,산부인과와 치과,d
train_2168.jpg,train/train_2168.jpg,사진 속 도로 표지판에 적힌 '양보'의 의미는 무엇인가요?,주차 금지 구역임을 알린다,차량이 멈추고 신호를 기다려야 한다,속도를 줄이고 천천히 운전해야 한다,차량이 다른 차량에게 길을 양보해야 한다,d
train_2169.jpg,train/train_2169.jpg,이 사진 속 건물에 적혀 있는 명칭은 무엇인가요?,부산 롯데자이언츠구장,서울 삼성라이프스타디움,광주 기아챔피언스필드,대전 한화생명볼파크,d
train_2170.jpg,train/train_2170.jpg,사진에 보이는 'objet' 제품에 적힌 내용 중 올바른 것은 무엇인가요?,Cotton in FRAGRANCE OIL,Cotton off FRAGRANCE OIL,Cotton on FRAGRAGRANCE OIL,Cotton on FRAGRANCE OIL,d
train_2171.jpg,train/train_2171.jpg,초록색 병에 적힌 소주의 이름은 무엇인가요?,좋은데이,참이슬,처음처럼,한라산,a
train_2172.jpg,train/train_2172.jpg,벽에 붙어 있는 표지판에 적힌 플랫폼 번호는 무엇인가요?,Platform 9,Platform 10,Platform 8,Platform 9 3/4,d
train_2175.jpg,train/train_2175.jpg,이 장소는 무엇을 기념하는 곳인가요?,슈퍼마리오 35주년 기념,디지몬 25주년 기념,스타워즈 40주년 기념,포켓몬 30주년 기념,d
train_2176.jpg,train/train_2176.jpg,이 이미지에서 세일 가격으로 적힌 티셔츠 할인 가격은 얼마인가요?,"10,000원","5,000원","20,000원","15,000원",a
train_2177.jpg,train/train_2177.jpg,덕천빌딩 3층에 입주해 있는 기관은 무엇인가요?,이재화 / 예준국제 특허법률사무소,덕천연구소,세븐일레븐,니즈게임즈 주식회사,a
train_2179.jpg,train/train_2179.jpg,이미지에 적힌 문구 중에서 '지금 어디에 있나요?'라는 질문에 해당하는 영어 문장은 무엇인가요?,WHERE ARE YOU NOW?,HOW ARE YOU TODAY?,WHERE IS THE GRAY?,WHAT COLOR IS THIS?,a
train_2180.jpg,train/train_2180.jpg,이 식당 '팔복이네'에서 전문적으로 판매하는 음식은 무엇인가요?,흑염소탕 능이버섯백숙 삼계탕,된장찌개 김치찌개 불고기,김밥 떡볶이 순대,짜장면 짬뽕 탕수육,a
train_2181.jpg,train/train_2181.jpg,이 광고판에 적힌 문구 중 올바른 내용은 무엇인가요?,정통 이탈리안 카페 퀄리티 커피,정통 프랑스 카페 퀄리티 커피,정통 이탈리안 티 퀄리티 커피,정통 한국 카페 퀄리티 커피,a
train_2182.jpg,train/train_2182.jpg,이 이미지에 벽에 붙어 있는 문구 중 올바른 것은 무엇인가요?,GOODBYE,THANK YOU,WELCOME,HELLO,c
train_2183.jpg,train/train_2183.jpg,사진 속 도로 옆에 보이는 'MOS BURGER' 가게 간판에 적힌 영어 문구는 무엇인가요?,MOSS BURGER,MOS BURGE,MOS BURGER,MISTER BURGER,c
train_2184.jpg,train/train_2184.jpg,이 가게의 간판에 적힌 상호명은 무엇인가요?,김밥천국,스파이더 김밥,우영우 김밥,카자구루마,c
train_2187.jpg,train/train_2187.jpg,사진 속 안내문에 따르면 꽃게를 먹을 때 주의해야 하는 점은 무엇인가요?,꽃게는 반드시 익혀서 드셔야 합니다.,꽃게는 특정 시간에만 제공됩니다.,꽃게를 먹을 때는 장갑을 착용해 주세요.,"낚싯바늘, 줄 등이 이물질로 나올 수 있으니 양해 부탁드립니다.",d
train_2188.jpg,train/train_2188.jpg,"이 가게 창문에 붙어 있는 글귀에 따르면, 사진은 무엇을 담는다고 설명하고 있나요?",풍경과 자연의 아름다움,시간의 흐름과 특별한 순간,빛과 색의 조화,사람의 얼굴과 감정,b
train_2189.jpg,train/train_2189.jpg,사진에 보이는 '애사비 톡! 매실' 제품의 가격은 얼마인가요?,"\5,000","\2,000","\1,500","\3,000",d
train_2190.jpg,train/train_2190.jpg,이 책의 제목은 무엇인가요?,함께 엮는 이야기,함께 여는 이야기,혼자 엮는 이야기,혼자 여는 이야기,a
train_2191.jpg,train/train_2191.jpg,"버스 문에 붙어 있는 안내문에 따르면, 하차문 승차에 대해 어떤 내용이 적혀 있나요?",하차문 승차 시 승객 할인,하차문 승차 금지 및 사고 책임 없음,하차문 승차 시 안전요원 도움 필요,하차문 승차 허용 및 안전 주의,b
train_2192.jpg,train/train_2192.jpg,"이 카페 입구에 붙어 있는 안내문 중 """"무료 Wi-Fi"""" 사용을 위해 필요한 비밀번호는 무엇인가요?",반려동물 출입 금지,OPEN 오전 9:00,CAFE_1234,12345678,d
train_2194.jpg,train/train_2194.jpg,이 이미지 속 가방에 적힌 상호명은 무엇인가요?,한국 전통 빵집,성심당 케이크부띠끄,달콤한 케이크 가게,대전 베이커리,b
train_2195.jpg,train/train_2195.jpg,이 아파트 주차장 입구 간판에 적힌 아파트 이름은 무엇인가요?,역삼롯데캐슬,역삼경남아파트,청담삼성아파트,논현푸르지오,b
train_2196.jpg,train/train_2196.jpg,이 건물은 어떤 기관임을 나타내고 있나요?,한국문화재단,한국교육개발원,한국산업인력공단,한국과학기술원,c
train_2197.jpg,train/train_2197.jpg,GS25 편의점에서 판매하는 블랙커피 500ml의 가격은 얼마인가요?,12000원,1900원,6000원,1400원,d
train_2198.jpg,train/train_2198.jpg,이 배너에 적힌 'Rubber Duck Project Seoul 2022' 행사의 기간은 언제인가요?,09.30-10.31,08.01-08.31,10.01-11.01,07.15-08.15,a
train_2199.jpg,train/train_2199.jpg,이 컵에 적힌 텍스트는 무엇인가요?,LONDON DRY GIN,TOKYO WHISKEY,BOMBAY SAPPHIRE,MOUNT VODKA,c
train_2200.jpg,train/train_2200.jpg,이미지 속 초코칩 쿠키 제품의 중량은 얼마인가요?,200g,180g,250g,160g,d
train_2201.jpg,train/train_2201.jpg,이 건물에 입주해 있는 곳 중 피부과가 있는 곳은 어디인가요?,법무법인 로하스,구미의원,블리비의원,스핀볼링,c
train_2202.jpg,train/train_2202.jpg,다음 중 이미지 속에 적혀 있는 무선 인터넷 비밀번호는 무엇인가요?,6FF0B34698,6FF0B34697,6FF0B34699,6FF0B34696,c
train_2203.jpg,train/train_2203.jpg,한화 이글스 선수 최인호의 현재 타율은 얼마인가요?,0-3,1-3,2-3,1-2,b
train_2204.jpg,train/train_2204.jpg,스타벅스에서 여름 음료를 30% 할인받을 수 있는 이벤트 기간은 언제부터 언제까지인가요?,8월 1일(화) ~ 8월 10일(목),8월 18일(목) ~ 8월 21일(일),7월 15일(금) ~ 7월 30일(토),9월 1일(금) ~ 9월 5일(화),b
train_2205.jpg,train/train_2205.jpg,이재모피자에서 새로 출시한 메뉴의 이름은 무엇인가요?,OVEN CARBONARA Cream Spaghetti,치즈 스테이크 피자,마르게리타 피자,페퍼로니 피자,a
train_2206.jpg,train/train_2206.jpg,W. standard 에센셜 반팔티셔츠의 가격은 얼마인가요?,"\12,900","\15,900","\9,900","\10,900",a
train_2209.jpg,train/train_2209.jpg,이 책의 제목은 무엇인가요?,채식주의,채식주의자들의 이야기,채식주의자,채소주의자,c
train_2211.jpg,train/train_2211.jpg,이 카페 메뉴판에 적힌 에이드 종류 중 가격이 다른 것은 무엇인가요?,청포도 에이드,"없음, 모두 가격이 같다",레몬 에이드,자몽 에이드,b
train_2212.jpg,train/train_2212.jpg,이 간판에 적힌 음식점의 전문 메뉴는 무엇인가요?,치킨 전문점,커피 전문점,국밥 전문점,피자 전문점,c
train_2213.jpg,train/train_2213.jpg,이 건물에 입주해 있는 병원 중 정신건강의학과 의원은 어디인가요?,상록편한재활의학과의원,강남비뇨의학과의원,마린플란트 치과의원,마음튼튼 정신건강의학과의원,d
train_2214.jpg,train/train_2214.jpg,다음 중 '우유 생크림 도넛'의 가격은 얼마인가요?,"5,500원","5,000원","4,500원","6,000원",c
train_2215.jpg,train/train_2215.jpg,이 건물에 적힌 전화번호 중 교육상담을 위한 번호는 무엇인가요?,824-9982,825-9982,824-3651,82,c
train_2216.jpg,train/train_2216.jpg,롯데 ABC 초코 72g의 1개 가격은 얼마인가요?,"1,200원","6,800원","2,000원","3,400원",d
train_2217.jpg,train/train_2217.jpg,이 강의 자료에서 '선호 학습(Preference Learning)'에 대해 설명한 내용 중 옳은 것은 무엇인가요?,사람이 더 선호하는 응답을 생성하도록 추가학습하는 방법이다.,ChatGPT 공식 문서에 완전히 공개된 알고리즘이다.,사람의 선호도와 무관하게 응답을 생성하는 방법이다.,인공지능이 스스로 선호도를 결정하는 학습법이다.,a
train_2218.jpg,train/train_2218.jpg,이미지에 적힌 문구 중 헤드폰 아이콘 위에 있는 문장은 무엇인가요?,Mettez les ?couteurs,Partagez vos impressions,Partagez vos ?motions,ressentez-vous ? l'?coute de la mu,a
train_2219.jpg,train/train_2219.jpg,이 식당에서 제공하는 주요 메뉴는 무엇인가요?,칼국수 버섯 매운탕,김치찌개,비빔밥,된장찌개,a
train_2220.jpg,train/train_2220.jpg,다음 중 '進?の巨人' 등장인물 설명에서 '마레에서 파라디 섬에 잠입한 「여장한 거인」의 힘을 가진 첩보원'이라고 적힌 인물은 누구인가요?,베르톨트 후버,에렌 예거,아르민 알레르트,아니 레온하트,d
train_2221.jpg,train/train_2221.jpg,스타벅스 매장 내에서 1회용품 사용이 금지된 이유는 무엇인가요?,가격 인상을 막기 위해,환경 보호를 위해,서비스 품질 향상을 위해,위생 관리를 위해,b
train_2222.jpg,train/train_2222.jpg,이 시험 응시자 허재훈 씨의 필기시험 수험번호는 무엇인가요?,2201030,2201019,2201028,2201029,d
train_2224.jpg,train/train_2224.jpg,딜리버리 푸드 118호에서 선택할 수 있는 메뉴가 아닌 것은 무엇인가요?,김치찌개,비빔밥,찌개,팔도 청국장,a
train_2225.jpg,train/train_2225.jpg,사진 속 과자 봉지에 적힌 내용 중 이 과자가 어떤 맛인지 설명하는 문구는 무엇인가요?,바삭하고 맛있어요,매콤하고 짭짤해요,상큼하고 시원해요,달콤하고 부드러워요,a
train_2226.jpg,train/train_2226.jpg,이 건물 2층에 위치한 가게의 이름은 무엇인가요?,크린토피아,yoajung,화이트365,원스타 헤어,d
train_2227.jpg,train/train_2227.jpg,이 팝콘 용기에는 어떤 문구가 적혀 있나요?,Enjoy popcorn,Movie time,Popcorn love,Say cheese,d
train_2228.jpg,train/train_2228.jpg,이 가게의 상호명은 무엇인가요?,차이&윙,차이&쿡,차이앤쿡,차이&윅,d
train_2229.jpg,train/train_2229.jpg,이 사진 속 글씨에서 주의해야 할 행동은 무엇인가요?,여기 조심해 위험하다 기대지마,여기 앉아도 안전하다,여기 뛰지 마 조용히 해,여기 물건 놓지 마,a
train_2230.jpg,train/train_2230.jpg,이미지에 보이는 '필립스 드라이기'의 할인된 가격은 얼마인가요?,"32,900원","45,000원","27,500원","50,000원",a
train_2231.jpg,train/train_2231.jpg,이 음료의 용량은 얼마인가요?,330ml,500ml,1L,250ml,b
train_2233.jpg,train/train_2233.jpg,이 건물 안내판에 적힌 2층 사무실 이름은 무엇인가요?,HTA,세무법인,THE WITH,청담 택스매니지먼트,c
